TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,TRAN_JB,TRAN_HH,COMP_AUTO,COMP_TRAN,AUTO_JB_WT,AUTO_HH_WT,TRAN_JB_WT,TRAN_HH_WT
932,350932,316.910000,752.3,3809.5,388067,202961,11990,5215,251678,6998,291942503,773178546,9019847,19868446
933,350933,717.850000,1490.5,708.5,199622,136385,2370,2891,186462,2479,297536548,96628708,3532986,2047955
934,350934,300.880000,1124.3,77.8,192816,133464,3659,3945,190629,3670,216783209,10383468,4114140,306900
935,350935,439.910000,1204.8,1805.0,216132,143898,5028,6531,183407,5709,260395316,259735914,6058036,11787914
936,350936,226.540000,843.5,407.8,253323,161952,4910,5370,234051,5007,213677876,66043978,4141737,2189820
937,350937,291.060000,1149.5,76.7,248279,160822,5805,6058,245167,5814,285396604,12335047,6673130,464624
938,350938,281.080000,842.7,406.7,271290,169260,2778,2953,249800,2815,228616294,68838235,2341239,1200948
939,350939,365.540000,983.7,382.7,296218,179938,8880,7877,275635,8702,291389668,68862285,8734990,3014518
940,350940,319.880000,1050.5,271.7,304192,183587,9930,8253,289104,9720,319553291,49880641,10431772,2242339
941,350941,274.330000,601.2,112.8,308148,183638,9518,7727,296447,9349,185258866,20714379,5722064,871626
942,350942,142.860000,127.7,295.7,322281,184693,13862,9285,245033,11292,41155242,54613682,1770170,2745690
943,350943,120.220000,316.0,374.0,350144,195365,15569,9899,288924,13326,110645505,73066508,4919686,3702268
944,350944,21.580000,849.3,11.7,425751,187974,67179,18063,423954,66807,361590280,2199293,57054904,211337
945,350945,40.370000,149.0,817.8,426548,188089,71615,17016,247195,30549,63555723,153819425,10670626,13915397
946,350946,35.190000,542.7,117.2,384151,168811,76746,19386,361182,70628,208478617,19784635,41649880,2272055
947,350947,56.630000,0.0,465.7,443079,196861,79472,20749,196861,20749,0,91678367,0,9662944
948,350948,28.810000,393.0,285.8,448935,199167,87095,21743,377311,68355,176431323,56922026,34228472,6214058
949,350949,28.850000,293.2,3016.0,399341,175611,80340,21611,209068,30393,117086655,529643090,23555629,65178805
950,350950,14.570000,63.8,1512.3,397212,174492,83681,23021,190282,27321,25342131,263884602,5338844,34814052
951,350951,14.570000,61.0,0.0,396572,173698,77756,22932,396572,77756,24190921,0,4743144,0
952,350952,14.380000,0.0,1375.0,404995,177641,83461,22081,177641,22081,0,244256562,0,30361539
953,350953,14.400000,0.0,2557.0,404181,176778,80249,22305,176778,22305,0,452020125,0,57034745
954,350954,28.770000,0.0,975.0,395870,172191,91983,24271,172191,24271,0,167886516,0,23664617
955,350955,14.380000,112.7,1052.5,412897,181165,87723,22044,218765,32701,46533451,190676584,9886335,23201694
956,350956,14.400000,171.0,531.3,415697,182131,96492,24482,268072,50978,71084270,96766372,16500048,13007272
957,350957,14.390000,346.2,382.3,412556,180264,97228,24741,324498,69750,142826740,68915056,33660502,9458552
958,350958,28.820000,258.3,1034.5,462096,204734,81447,19895,284803,39045,119359489,211797563,21037807,20581726
959,350959,14.400000,341.3,530.2,458634,202147,90073,22533,340127,58867,156531666,107178332,30741956,11946793
960,350960,14.400000,190.8,901.5,422706,184975,96733,24815,250788,44725,80652218,166755010,18456632,22371039
961,350961,14.420000,91.2,1216.8,414416,180548,100377,26184,208468,35041,37794705,219691390,9154373,31860706
962,350962,14.400000,0.0,0.0,468731,207541,77003,19434,0,0,0,0,0,0
963,350963,14.390000,309.7,175.0,464844,204827,84059,20973,402950,69042,143962324,35844749,26032989,3670326
964,350964,14.400000,168.5,659.8,424487,185635,92545,23537,261105,45341,71525981,122482154,15593792,15529805
965,350965,14.570000,18.3,158.8,388642,169464,86976,24711,207269,35451,7112147,26910826,1591654,3924089
966,350966,29.200000,0.0,4381.0,322853,139682,96773,26563,139682,26563,0,611944736,0,116370771
967,350967,70.740000,1554.2,458.0,390660,170427,84220,21851,359806,75483,607163338,78055697,130895200,10007582
968,350968,14.390000,356.5,2760.7,332391,143313,100911,26694,179114,40747,118497381,395644441,35974859,73694739
969,350969,14.420000,144.8,6780.7,325702,140386,103392,28591,147278,31372,47161666,951917999,14971153,193864637
970,350970,14.400000,161.0,2035.2,379430,164455,103824,28217,191364,37681,61088179,334698666,16715697,57427612
971,350971,14.410000,45.0,1822.2,338378,145566,105977,27779,153810,31122,15227028,265250770,4768950,50618657
972,350972,14.420000,27.8,1259.2,331809,142752,113663,30559,150012,33750,9224277,179753713,3159844,38479887
973,350973,14.390000,97.2,1601.3,385707,166871,111198,30477,188521,38463,37490749,267211025,10808488,48803084
974,350974,14.400000,311.8,5490.7,346641,149371,109700,29850,167746,37288,108082799,820151559,34204436,163898438
975,350975,14.440000,14.7,3477.0,339758,146388,117294,32015,147855,32662,4994438,508991043,1724229,111317164
976,350976,14.410000,56.2,1611.8,392271,169909,112489,30909,183101,35749,22045649,273859655,6321888,49819124
977,350977,14.410000,74.5,2434.3,355263,153919,103104,26580,164480,30593,26467072,374686180,7681253,64702531
978,350978,14.440000,89.0,3906.7,349426,151272,108126,28604,159114,31751,31098880,590974948,9623185,111748589
979,350979,14.400000,117.3,3619.7,402013,174825,107274,28281,187404,32654,47156151,632815088,12583215,102367118
980,350980,14.390000,81.2,33.7,423879,184999,112062,28311,379297,96432,34419002,6234456,9099446,954067
981,350981,14.410000,0.0,754.0,417631,181950,114272,29464,181950,29464,0,137190272,0,22215621
982,350982,14.380000,0.0,928.0,409402,178404,105317,27133,178404,27133,0,165558903,0,25179510
983,350983,14.380000,6.7,566.5,370151,160626,90754,25806,165015,27166,2480014,90994800,608049,14618934
984,350984,14.410000,305.3,269.0,362242,158138,78750,23024,295385,60496,110592530,42539220,24042248,6193483
985,350985,14.420000,192.7,1701.0,376400,163161,100334,28298,199425,40548,72532336,277537118,19334321,48134190
986,350986,14.400000,328.8,1155.2,368127,160265,89551,25155,230908,47041,121040209,185138509,29444520,29059255
987,350987,14.420000,181.3,1113.0,383415,166315,103209,28417,215722,45438,69513084,185108076,18711755,31627689
988,350988,14.440000,125.0,238.0,376025,163883,94027,25837,267233,59057,47003097,39004084,11753335,6149173
989,350989,14.420000,185.7,513.7,393171,171299,101605,26456,259017,56167,73011906,87996189,18868097,13590521
990,350990,14.400000,67.5,606.0,385655,168661,88800,24636,205048,35395,26031716,102208694,5994007,14929255
991,350991,75.450000,94.2,889.5,447541,199267,69922,18416,239179,26696,42158398,177247725,6586614,16381323
992,350992,82.200000,253.8,1604.8,449876,198661,26617,6961,254538,11333,114178479,318810648,6755361,11171143
993,350993,14.430000,0.0,385.8,478163,213256,61747,16016,213256,16016,0,82274325,0,6178784
994,350994,14.360000,27.3,332.5,475870,211389,65413,16334,245588,22680,12991251,70286876,1785783,5431081
995,350995,14.380000,36.8,337.5,471396,208201,77090,19485,251558,28974,17347355,70267784,2836907,6576024
996,350996,14.390000,9.8,761.0,431061,188964,90237,22790,194475,24325,4224398,143801509,884324,17342849
997,350997,14.480000,0.0,558.2,482089,214897,50629,12881,214897,12881,0,119955534,0,7190024
998,350998,14.310000,49.2,55.2,477723,212265,58518,14360,376099,41613,23503956,11717032,2879063,792696
999,350999,14.410000,37.7,392.7,472309,208990,67061,16374,247949,23873,17806057,82070222,2528187,6430157
1000,351000,14.400000,11.3,390.7,466840,205566,81577,20020,218554,23080,5275286,80314479,921822,7821700
1001,351001,14.420000,28.5,516.3,460621,202067,100430,24983,225539,31832,13127693,104327435,2862250,12898590
1002,351002,14.420000,0.7,983.0,454115,198983,102704,26404,199311,26502,317880,195600187,71893,25954732
1003,351003,14.550000,18.3,212.0,473074,210357,45204,11695,245836,16221,8657263,44595589,827234,2479416
1004,351004,14.270000,31.5,43.0,471338,209056,64992,17116,358529,44401,14847138,8989413,2047262,736002
1005,351005,14.410000,21.5,336.5,466376,206210,68897,18232,233162,23480,10027074,69389680,1481296,6134947
1006,351006,14.420000,84.2,208.5,463085,204381,76263,19241,313583,43311,38991772,42613439,6421332,4011741
1007,351007,14.450000,50.0,66.2,461699,203451,78720,19558,352555,53716,23084934,13468442,3935989,1294738
1008,351008,14.440000,70.0,71.8,454874,200238,83757,21410,362728,61195,31841166,14377059,5862978,1537227
1009,351009,29.240000,99.8,460.7,460334,203602,51250,14022,275877,24502,45941338,93799580,5114792,6459712
1010,351010,28.390000,130.2,178.0,463512,205087,67911,18607,352267,46687,60349229,36505437,8841955,3312089
1011,351011,28.830000,155.3,339.3,463772,205430,85594,22654,322438,51161,72023737,69702458,13292738,7686427
1012,351012,28.800000,162.0,231.3,465748,206649,90190,24037,351448,61007,75451230,47797935,14610769,5559767
1013,351013,28.870000,60.0,1083.5,465136,206501,78291,21753,230048,26900,27908182,223744356,4697485,23568846
1014,351014,28.830000,19.3,425.8,456780,202273,78871,21778,221558,26104,8815863,86128000,1522203,9273032
1015,351015,14.420000,0.0,666.0,400458,174798,95680,25442,174798,25442,0,116415218,0,16944481
1016,351016,14.400000,18.7,352.5,426892,187070,81961,23413,208067,28539,7982882,65942125,1532662,8253151
1017,351017,14.410000,15.2,552.0,410954,179469,91685,23513,190451,26748,6246501,99066628,1393606,12979305
1018,351018,14.430000,323.8,1181.8,436514,191257,80399,20791,272526,40543,141343099,226028085,26033174,24570279
1019,351019,14.400000,226.0,410.0,429535,188643,67960,19431,308909,43659,97074991,77343575,15358960,7966507
1020,351020,14.420000,35.8,325.2,446242,196256,78067,20120,237768,29743,15975462,63822601,2794789,6543141
1021,351021,14.450000,413.5,94.7,430949,189692,67066,17817,403835,61531,178197481,17963870,27731923,1687282
1022,351022,14.430000,85.8,2.5,428340,188723,57648,17374,424542,57010,36751611,471808,4946218,43434
1023,351023,28.800000,140.2,481.3,448953,198771,74579,20598,285101,39225,62943212,95668644,10455981,9913579
1024,351024,28.900000,206.8,207.0,440832,195412,60433,17144,353401,45011,91164142,40450364,12497586,3548775
1025,351025,28.800000,456.0,57.0,433196,192646,52735,16714,417647,50407,197537548,10980832,24047342,952702
1026,351026,208.370000,44.0,427.2,364862,167432,22248,6993,198436,9389,16053926,71527018,978922,2987377
1027,351027,450.590000,7.2,2009.5,411596,185731,21025,5613,187185,5712,2963493,373225496,151381,11279178
1028,351028,46.020000,131.8,798.5,427798,192109,50924,13274,246297,21930,56383775,153398984,6711789,10599542
1029,351029,484.670000,0.0,189.0,346576,158958,10308,3217,158958,3217,0,30043100,0,608026
1030,351030,3616.360000,255.8,53.2,263162,114600,0,0,247841,0,67316823,6096717,0,0
1031,351031,66.780000,284.2,0.0,356227,156634,45187,11779,356227,45187,101239824,0,12842262,0
1032,351032,577.150000,725.7,212.0,270134,120322,0,0,249303,0,196036394,25508277,0,0
1033,351033,452.320000,166.5,0.0,234667,103604,0,0,234667,0,39072088,0,0,0
1034,351034,48.390000,386.2,127.5,414581,183623,59202,16111,378933,52551,160111290,23411983,22863766,2054185
1035,351035,28.600000,13.2,891.3,420394,186110,69831,18756,192222,20088,5549201,165880014,921769,16716938
1036,351036,74.450000,177.2,255.3,437183,196614,31470,8414,330521,21247,77468912,50195549,5576464,2148075
1037,351037,43.190000,65.2,287.5,418151,186003,39718,10566,253530,19045,27263457,53475914,2589605,3037617
1038,351038,71.750000,201.5,606.5,422623,187765,54815,13737,275922,29156,85158594,113879178,11045292,8331284
1039,351039,96.840000,464.0,237.2,432592,193313,49681,12653,379867,41522,200722749,45853769,23051860,3001355
1040,351040,61.470000,397.3,306.7,417937,185111,53169,13117,348293,41189,166046409,56773577,21124084,4023068
1041,351041,59.280000,506.5,110.3,401312,177100,52668,13294,377218,48437,203264567,19534138,26676378,1466322
1042,351042,45.740000,0.0,1224.5,375499,164265,55114,13577,164265,13577,0,201142957,0,16624847
1043,351043,85.270000,1164.8,709.3,408599,179063,76865,19412,350786,62394,475935652,127009600,89532614,13768851
1044,351044,46.970000,422.8,206.2,397340,173513,86889,22613,349806,73238,167995551,35778369,36736604,4662721
1045,351045,57.170000,147.2,308.0,359385,158397,52807,13708,251584,31836,52901469,48786189,7773254,4222107
1046,351046,59.030000,281.0,47.5,333782,147538,49870,11478,317864,46589,93792703,7008078,14013455,545185
1047,351047,86.020000,263.3,180.5,326011,144209,35849,9081,276044,28492,85838664,26029670,9439045,1639128
1048,351048,46.850000,144.3,3239.2,354875,155940,50402,11638,170774,14528,51208392,505119313,7273000,37696228
1049,351049,47.240000,254.7,0.0,347379,153891,43325,11548,347379,43325,88477483,0,11034926,0
1050,351050,46.810000,289.2,0.0,340665,151086,44145,12124,340665,44145,98520430,0,12766876,0
1051,351051,58.950000,667.8,0.0,366426,160216,67500,15629,366426,67500,244699238,0,45076729,0
1052,351052,59.090000,516.2,204.0,358499,158746,44886,14233,322681,39390,185057053,32384259,23170179,2903553
1053,351053,60.510000,573.3,910.3,373834,165077,58189,18300,276245,39542,214319227,150269677,33359575,16658366
1054,351054,62.750000,570.7,23.3,349008,154788,42800,13549,344721,42154,199178686,3606549,24426060,315693
1055,351055,180.870000,47.0,24.8,322456,142910,32936,8758,281907,27475,15155414,3544164,1547979,217200
1056,351056,196.880000,392.0,310.0,304798,135399,40727,10459,253265,31519,119480868,41973730,15964835,3242428
1057,351057,60.270000,695.8,1043.3,365570,162129,56503,18454,273361,39257,254363878,169148973,39315041,19252876
1058,351058,64.170000,462.3,143.7,348104,154813,49375,15170,319758,44359,160928476,22246583,22826244,2179910
1059,351059,61.610000,385.7,282.0,334404,148912,41942,12331,281008,33418,128979487,41993200,16177139,3477405
1060,351060,14.380000,130.3,1170.2,383809,168839,71678,22329,204876,30602,50010333,197575162,9339682,26129489
1061,351061,28.780000,226.3,1357.5,380259,168078,68024,21362,217234,32173,86052662,228166161,15393855,28999506
1062,351062,14.380000,263.7,747.2,360576,157905,84481,24809,236871,48059,95083830,117986713,22277681,18537532
1063,351063,28.820000,378.7,303.5,387793,171106,82498,24357,321262,64647,146857330,51930624,31242167,7392458
1064,351064,14.400000,273.5,646.7,368698,161528,86174,25231,251318,51644,100838786,104460085,23568699,16316604
1065,351065,28.820000,140.8,1164.5,396840,175031,85912,25593,214835,36417,55875110,203823916,12096461,29802674
1066,351066,14.380000,394.7,318.5,408709,180054,80573,23839,338169,63071,161317406,57347121,31802278,7592750
1067,351067,28.780000,532.3,921.5,404416,179052,88496,25461,294204,57669,215270723,164996110,47106258,23462502
1068,351068,86.530000,1179.8,646.0,376822,166587,68051,20569,327968,57017,444574327,107615231,80286613,13287804
1069,351069,43.320000,568.3,286.0,385036,170470,82542,24464,338331,69900,218816007,48754303,46908494,6996570
1070,351070,43.290000,502.0,1009.7,392228,174195,81022,24100,277430,51052,196898570,175884547,40672833,24334275
1071,351071,57.640000,409.3,1557.7,357182,158131,53666,16289,222257,28330,146194511,246320832,21965376,25373160
1072,351072,43.990000,392.0,83.0,347464,154740,72045,19603,327268,66549,136206025,12843395,28241642,1627085
1073,351073,57.050000,504.0,24.0,366839,162749,59172,18265,361604,58122,184886932,3905972,29822520,438352
1074,351074,44.130000,365.2,483.7,352188,157315,60449,20944,269811,43749,128618886,76093266,22075955,10130657
1075,351075,390.490000,0.0,19773.2,209591,92499,53444,19070,92499,19070,0,1829009688,0,377070770
1076,351076,449.160000,868.7,10731.3,226536,102168,48411,15211,118052,19451,196791996,1096393540,42054922,163230258
1077,351077,621.090000,320.2,10265.8,283116,130270,43892,14857,138433,16407,90653665,1337326680,14054077,152517015
1078,351078,14.390000,131.7,429.0,416400,183662,76019,22901,266756,41866,54839915,78791150,10011715,9824737
1079,351079,28.760000,4.7,1230.5,409952,181745,86760,24726,183311,25152,1926775,223636919,407770,30425431
1080,351080,14.370000,149.3,205.3,422754,186712,66138,20437,320809,46400,63117208,38332018,9874438,4195741
1081,351081,28.800000,152.2,966.3,415370,184666,68538,20724,235819,31325,63219277,178442461,10431475,20025447
1082,351082,43.240000,390.7,38.3,415441,184710,60424,19489,403579,58319,162312694,7074407,23607558,746418
1083,351083,28.770000,255.0,18.3,424109,189401,58261,19848,415152,56795,108147911,3466043,14856430,363210
1084,351084,57.550000,461.2,53.5,409417,183801,51528,18127,395819,49515,188823056,9833379,23764568,969780
1085,351085,42.580000,178.2,818.5,397535,176863,77867,23169,239210,38623,70840665,144762369,13875916,18963765
1086,351086,42.830000,514.3,498.3,398828,177988,63654,20088,321795,48457,205117077,88691605,32737412,10009624
1087,351087,86.520000,779.8,639.8,395365,177746,50353,17902,327455,40226,308305546,113721652,39264900,11453707
1088,351088,87.610000,433.0,479.7,378992,170425,49359,18251,299770,37543,164103723,81752861,21372622,8755000
1089,351089,50.820000,697.7,14.0,366514,163524,63531,19642,364287,63050,255717144,2289334,44325745,274983
1090,351090,44.250000,501.7,23.0,371570,165904,63608,19529,366486,62518,186416638,3815783,31912097,449177
1091,351091,85.230000,402.3,313.7,362094,164194,45065,16799,302479,36550,145670605,51507745,18129780,5269931
1092,351092,146.970000,457.8,373.3,348612,157733,47835,16002,289300,37944,159594799,58881632,21898987,5973463
1093,351093,141.840000,0.0,4236.0,332492,151943,48372,16010,151943,16010,0,643632455,0,67816749
1094,351094,68.420000,618.0,171.5,328177,151923,51448,15263,304732,46635,202813410,26054767,31795028,2617591
1095,351095,50.340000,105.0,305.7,471530,211550,56351,15530,311173,31172,49510644,64670801,5916841,4747560
1096,351096,25.300000,164.3,199.7,458241,203620,92324,24875,355907,65216,75289061,40662885,15168836,4967621
1097,351097,60.070000,6.0,373.2,470549,213101,65959,19082,220376,20407,2823292,79529298,395757,7121515
1098,351098,38.700000,17.7,552.8,461479,207766,79491,22645,221655,25757,8168179,114853111,1406997,12518333
1099,351099,44.050000,251.8,57.2,454708,204624,79418,21685,426804,72977,114495566,11704485,19997519,1240404
1100,351100,32.750000,310.7,561.0,462409,207700,62166,17995,335166,40100,143670490,116519791,19314829,10095181
1101,351101,21.440000,18.8,173.5,456311,206049,74741,20759,247060,29605,8578656,35749455,1405134,3601621
1102,351102,54.090000,168.5,743.2,448309,201146,70621,19972,273027,34702,75540133,149491632,11899608,14843455
1103,351103,108.260000,641.8,553.0,434298,194725,60366,17431,356996,46512,278732465,107682909,38742648,9639233
1104,351104,107.970000,656.8,104.3,417921,188270,50112,17486,399386,47479,274490651,19636524,32913470,1823773
