OID_,TAZID,SA_TAZID,CO_TAZID,SUBAREAID,EXTERNAL,ACRES,DEVACRES,X,Y,ADJ_XY,CO_FIPS,CO_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,IMX_GENRL,IMX_COALIX,IMX_OLGAIX,IMX_OLGAXI,IMX_PETRIX,TAZID_1,CO_TAZID_1,DEVACRES_1,HH,JOB,AUTO_JB,AUTO_HH,COMP_AUTO,AUTO_JB_WT,AUTO_HH_WT,TAZID_12,CO_TAZID_12,DEVACRES_12,HH_1,JOB_1,AUTO_JB_1,AUTO_HH_1,TRAN_JB,TRAN_HH,COMP_AUTO_1,COMP_TRAN,AUTO_JB_WT_1,AUTO_HH_WT_1,TRAN_JB_WT,TRAN_HH_WT
6317,3975,410,570410,1,0,79.879999999999995,79.879999999999995,418515.500100000004750,4557281.409289999864995,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,88,S.Og-Riverdale-Uintah,Washington Terrace,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3975,570410,79.879999999999995,14.300000000000001,2082.300000000000182,132396,87171,87686,1893270,181515726.000000000000000,410,570410,79.879999999999995,14.300000000000001,2082.300000000000182,129633,85272,5319,3382,85816,3406,1853745,177562355,76065,7043380
6318,3976,411,570411,1,0,148.490000000000009,148.490000000000009,419122.460859999991953,4557530.603310000151396,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,89,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3976,570411,148.490000000000009,395.199999999999989,1155.000000000000000,130683,86104,102354,51645772,99450293.000000000000000,411,570411,148.490000000000009,395.199999999999989,1155.000000000000000,128027,84294,7054,3542,101013,4885,50596326,97359917,2787876,4091053
6319,3980,415,570415,1,0,398.329999999999984,394.930000000000007,419872.970619999978226,4558034.708909999579191,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,90,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3980,570415,394.930000000000007,944.000000000000000,815.200000000000045,113544,74804,100373,107185434,60980095.000000000000000,415,570415,394.930000000000007,944.000000000000000,815.200000000000045,111310,73278,7939,3703,99020,6570,105076676,59736359,7494867,3018631
6320,3978,413,570413,1,0,385.089999999999975,292.860000000000014,420901.940989999973681,4555814.198529999703169,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,89,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3978,570413,292.860000000000014,968.700000000000045,2351.800000000000182,120163,78461,95495,116401653,184525025.000000000000000,413,570413,292.860000000000014,968.700000000000045,2351.800000000000182,114132,74353,4803,2586,91336,3532,110559597,174863661,4652183,6081002
6321,3981,416,570416,1,0,132.759999999999991,130.919999999999987,420811.305229999998119,4557122.446920000016689,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,90,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3981,570416,130.919999999999987,187.300000000000011,1649.799999999999955,120627,78992,85649,22593470,130321254.000000000000000,416,570416,130.919999999999987,187.300000000000011,1649.799999999999955,118064,77237,8534,4838,84192,5468,22113376,127425319,1598327,7981648
6322,3977,412,570412,1,0,690.820000000000050,635.490000000000009,419615.926229999982752,4556592.979100000113249,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,89,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3977,570412,635.490000000000009,1041.500000000000000,869.299999999999955,104072,68008,92085,108391351,59119250.000000000000000,412,570412,635.490000000000009,1041.500000000000000,869.299999999999955,110198,71999,3685,1783,98137,3084,114771058,62589096,3837638,1550331
6323,3982,417,570417,1,0,1015.679999999999950,935.120000000000005,421682.933130000019446,4557987.502530000172555,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,91,S.Og-Riverdale-Uintah,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3982,570417,935.120000000000005,1636.299999999999955,866.000000000000000,110389,73511,101540,180629628,63660297.000000000000000,417,570417,935.120000000000005,1636.299999999999955,866.000000000000000,108028,71932,4167,1997,99857,3676,176766434,62292973,6817969,1729630
6324,3983,418,570418,1,0,297.000000000000000,297.000000000000000,421750.399199999985285,4556510.205009999684989,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,91,S.Og-Riverdale-Uintah,South Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3983,570418,297.000000000000000,1236.700000000000045,705.799999999999955,115963,76243,105875,143411581,53812464.000000000000000,418,570418,297.000000000000000,1236.700000000000045,705.799999999999955,113379,74512,5319,2571,104057,4660,140216070,52590859,6578504,1814804
6325,3979,414,570414,1,0,753.990000000000009,725.500000000000000,421462.086209999979474,4554973.631000000052154,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,89,S.Og-Riverdale-Uintah,Uintah,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3979,570414,725.500000000000000,415.300000000000011,390.300000000000011,117549,76853,102930,48818288,29995734.000000000000000,414,570414,725.500000000000000,415.300000000000011,390.300000000000011,114946,75121,1381,689,101329,1144,47736972,29319586,573426,268885
6326,3984,419,570419,1,0,387.779999999999973,330.720000000000027,422760.567770000023302,4556038.408950000070035,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,92,S.Og-Riverdale-Uintah,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3984,570419,330.720000000000027,419.300000000000011,133.699999999999989,120161,78746,113543,50383676,10528293.000000000000000,419,570419,330.720000000000027,419.300000000000011,133.699999999999989,117413,76882,2420,963,111339,2201,49231290,10279076,1014530,128785
6329,3855,290,570290,1,0,230.620000000000005,230.620000000000005,410273.591290000011213,4556797.223439999856055,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,57,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3855,570290,230.620000000000005,464.500000000000000,278.300000000000011,103924,77877,97066,48272682,21673191.000000000000000,290,570290,230.620000000000005,464.500000000000000,278.300000000000011,102251,76838,4418,3762,95928,4255,47495776,21383909,2052278,1047077
6331,3854,289,570289,1,0,254.949999999999989,253.680000000000007,409481.280589999980293,4556871.049080000258982,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,57,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3854,570289,253.680000000000007,719.299999999999955,0.000000000000000,95630,73655,95630,68787002,0.000000000000000,289,570289,253.680000000000007,719.299999999999955,0.000000000000000,94087,72772,1147,1042,94087,1147,67676919,0,824705,0
6343,3866,301,570301,1,0,122.329999999999998,122.329999999999998,413063.303650000016205,4556736.360299999825656,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,60,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3866,570301,122.329999999999998,366.500000000000000,204.000000000000000,130002,90525,120162,47645911,18467013.000000000000000,301,570301,122.329999999999998,366.500000000000000,204.000000000000000,127669,89102,5678,3952,118593,5272,46790738,18176731,2081149,806203
6345,3864,299,570299,1,0,176.879999999999995,176.879999999999995,411942.934910000010859,4556677.241700000129640,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,60,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3864,570299,176.879999999999995,585.500000000000000,7.700000000000000,108174,79413,107950,63335834,611476.000000000000000,299,570299,176.879999999999995,585.500000000000000,7.700000000000000,106487,78368,3488,2829,106284,3483,62348075,603432,2042086,21785
6365,3964,399,570399,1,0,205.460000000000008,205.139999999999986,414550.951189999992494,4556915.109400000423193,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,85,S.Og-Riverdale-Uintah,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3964,570399,205.139999999999986,1.000000000000000,0.000000000000000,152277,101567,152277,152277,0.000000000000000,399,570399,205.139999999999986,1.000000000000000,0.000000000000000,149000,99730,3585,1345,149000,3585,149000,0,3585,0
6370,3966,401,570401,1,0,748.409999999999968,689.500000000000000,415606.158180000027642,4557389.090350000187755,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,86,S.Og-Riverdale-Uintah,Riverdale,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3966,570401,689.500000000000000,722.500000000000000,836.200000000000045,135325,90191,116891,97772428,75417624.000000000000000,401,570401,689.500000000000000,722.500000000000000,836.200000000000045,132629,88448,0,0,115390,0,95824440,73960613,0,0
8071,3719,154,570154,1,0,812.789999999999964,786.240000000000009,406870.064780000015162,4573218.849740000441670,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,26,NW Weber,Plain City,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3719,570154,786.240000000000009,42.799999999999997,3.800000000000000,72171,53072,71210,3088919,201673.000000000000000,154,570154,786.240000000000009,42.799999999999997,3.800000000000000,70188,51593,0,0,69318,0,3004042,196053,0,0
8087,3921,356,570356,1,0,79.849999999999994,79.849999999999994,419213.934620000014547,4562760.441770000383258,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,71,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3921,570356,79.849999999999994,423.300000000000011,15.800000000000001,122968,81133,122057,52052344,1281908.000000000000000,356,570356,79.849999999999994,423.300000000000011,15.800000000000001,120743,79539,17041,8380,119910,16866,51110446,1256714,7213449,132400
8096,3740,175,570175,1,0,414.660000000000025,391.259999999999991,415942.013039999990724,4576966.140399999916553,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,31,North Ogden,Pleasant View,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3740,570175,391.259999999999991,9.699999999999999,0.000000000000000,75034,53409,75034,727827,0.000000000000000,175,570175,391.259999999999991,9.699999999999999,0.000000000000000,72217,51313,0,0,72217,0,700502,0,0,0
8106,3725,160,570160,1,0,251.849999999999994,249.960000000000008,409874.011699999973644,4571620.893260000273585,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,28,NW Weber,Plain City,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3725,570160,249.960000000000008,80.700000000000003,9.300000000000001,85660,61795,84125,6912738,574694.000000000000000,160,570160,249.960000000000008,80.700000000000003,9.300000000000001,83311,60062,0,0,81919,0,6723224,558578,0,0
8107,3727,162,570162,1,0,709.600000000000023,709.600000000000023,413317.974410000024363,4570713.365079999901354,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,28,NW Weber,Farr West,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3727,570162,709.600000000000023,648.299999999999955,942.299999999999955,112599,76638,95898,72997619,72215535.000000000000000,162,570162,709.600000000000023,648.299999999999955,942.299999999999955,109537,74446,0,0,93902,0,71012990,70150579,0,0
8108,3738,173,570173,1,0,1289.230000000000018,1256.059999999999945,413700.283019999973476,4567200.618049999698997,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,30,NW Weber,Marriott-Slaterville,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3738,570173,1256.059999999999945,220.300000000000011,624.000000000000000,124822,84165,99281,27498359,52519079.000000000000000,173,570173,1256.059999999999945,220.300000000000011,624.000000000000000,121841,82100,0,0,97587,0,26841555,51230278,0,0
8109,3755,190,570190,1,0,163.819999999999993,163.819999999999993,420288.466360000020359,4574010.229509999975562,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,35,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3755,570190,163.819999999999993,345.800000000000011,3.300000000000000,72800,55100,72700,25174279,181830.000000000000000,190,570190,163.819999999999993,345.800000000000011,3.300000000000000,70486,53128,3303,2929,70395,3301,24374015,175322,1142164,9665
8110,3767,202,570202,1,0,135.710000000000008,135.710000000000008,420050.679019999981392,4572534.124090000055730,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,38,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3767,570202,135.710000000000008,125.799999999999997,0.000000000000000,80015,59878,80015,10065860,0.000000000000000,202,570202,135.710000000000008,125.799999999999997,0.000000000000000,77679,57977,1529,1324,77679,1529,9772048,0,192359,0
8111,3768,203,570203,1,0,432.420000000000016,403.769999999999982,421074.599380000028759,4572730.851250000298023,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,38,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3768,570203,403.769999999999982,265.300000000000011,19.300000000000001,78083,58286,77260,20715474,1124918.000000000000000,203,570203,403.769999999999982,265.300000000000011,19.300000000000001,75879,56481,1388,1241,75129,1383,20130608,1090087,368340,23946
8112,3770,205,570205,1,0,165.930000000000007,165.750000000000000,420130.583219999971334,4571666.775609999895096,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,38,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3770,570205,165.750000000000000,322.300000000000011,10.800000000000001,84138,61217,83689,27117740,661145.000000000000000,205,570205,165.750000000000000,322.300000000000011,10.800000000000001,81784,59441,0,0,81378,0,26359115,641961,0,0
8113,3779,214,570214,1,0,494.790000000000020,494.790000000000020,416198.118880000023637,4570130.989240000024438,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,41,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3779,570214,494.790000000000020,333.800000000000011,726.799999999999955,98509,67806,81161,32882159,49281126.000000000000000,214,570214,494.790000000000020,333.800000000000011,726.799999999999955,95829,65865,5833,1547,79462,3492,31987814,47870543,1947005,1124161
8114,3872,307,570307,1,0,168.389999999999986,167.990000000000009,418336.685790000017732,4566294.847140000201762,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,62,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3872,570307,167.990000000000009,318.000000000000000,1574.500000000000000,112236,74762,84240,35691065,117712003.000000000000000,307,570307,167.990000000000009,318.000000000000000,1574.500000000000000,110001,73129,16635,7248,82995,9759,34980219,115141563,5289908,11411437
8115,3795,230,570230,1,0,124.909999999999997,111.000000000000000,421331.709610000019893,4567195.681180000305176,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,46,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3795,570230,111.000000000000000,445.699999999999989,8.800000000000001,98589,67972,98232,43940907,598156.000000000000000,230,570230,111.000000000000000,445.699999999999989,8.800000000000001,96542,66406,4705,3539,96217,4693,43028800,584369,2097222,31148
8116,3802,237,570237,1,0,306.230000000000018,305.500000000000000,411435.520810000016354,4565871.721450000070035,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3802,570237,305.500000000000000,42.700000000000003,1.000000000000000,113457,78683,112978,4844617,78683.000000000000000,237,570237,305.500000000000000,42.700000000000003,1.000000000000000,110979,76931,0,0,110544,0,4738791,76931,0,0
8117,3807,242,570242,1,0,291.939999999999998,290.470000000000027,411602.040839999972377,4564062.043610000051558,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3807,570242,290.470000000000027,55.200000000000003,2.700000000000000,115938,80269,114927,6399779,216726.000000000000000,242,570242,290.470000000000027,55.200000000000003,2.700000000000000,111426,77271,0,0,110527,0,6150713,208632,0,0
8118,3811,246,570246,1,0,318.110000000000014,317.959999999999980,413233.622069999983069,4564062.711910000070930,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3811,570246,317.959999999999980,237.300000000000011,480.300000000000011,126631,85395,104076,30049550,41015005.000000000000000,246,570246,317.959999999999980,237.300000000000011,480.300000000000011,123938,83615,3435,1140,102644,2223,29410523,40160074,815134,547589
8119,3842,277,570277,1,0,309.990000000000009,309.100000000000023,411528.951360000006389,4560874.769510000012815,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,54,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3842,570277,309.100000000000023,257.500000000000000,5.000000000000000,112410,79988,112039,28945522,399942.000000000000000,277,570277,309.100000000000023,257.500000000000000,5.000000000000000,108736,76513,3980,2549,108394,3965,27999494,382567,1024856,12747
8120,3823,258,570258,1,0,392.339999999999975,392.339999999999975,410227.498399999982212,4561160.090139999985695,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3823,570258,392.339999999999975,288.000000000000000,49.200000000000003,105181,76426,102522,30292156,3760138.000000000000000,258,570258,392.339999999999975,288.000000000000000,49.200000000000003,103310,75152,0,0,100880,0,29753188,3697500,0,0
8121,3838,273,570273,1,0,319.129999999999995,318.870000000000005,408726.295990000013262,4559693.474980000406504,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,53,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3838,570273,318.870000000000005,219.199999999999989,185.699999999999989,93988,71452,86423,20602232,13268614.000000000000000,273,570273,318.870000000000005,219.199999999999989,185.699999999999989,92424,70429,0,0,85408,0,20259353,13078632,0,0
8122,3839,274,570274,1,0,439.720000000000027,439.029999999999973,408386.287100000015926,4558101.163259999826550,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,53,Hooper-Roy-W.Haven,Hooper,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3839,570274,439.029999999999973,292.699999999999989,9.300000000000001,91673,71411,91296,26832698,664119.000000000000000,274,570274,439.029999999999973,292.699999999999989,9.300000000000001,90291,70504,0,0,89949,0,26428068,655683,0,0
8123,3847,282,570282,1,0,266.519999999999982,266.519999999999982,413390.071249999979045,4560035.628949999809265,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,56,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3847,570282,266.519999999999982,509.800000000000011,1356.200000000000045,131068,88865,105179,66818480,120519098.000000000000000,282,570282,266.519999999999982,509.800000000000011,1356.200000000000045,128574,87290,10802,5422,103999,7599,65546814,118382547,5506711,7353529
8124,3844,279,570279,1,0,369.910000000000025,368.160000000000025,413164.603309999976773,4561159.159799999557436,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,55,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3844,570279,368.160000000000025,1045.500000000000000,43.299999999999997,124041,85647,123115,129684680,3708510.000000000000000,279,570279,368.160000000000025,1045.500000000000000,43.299999999999997,114157,78310,5594,2572,113354,5526,119350829,3390817,5848612,111382
8125,3853,288,570288,1,0,322.269999999999982,322.269999999999982,411113.073489999980666,4558047.429460000246763,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,57,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3853,570288,322.269999999999982,817.200000000000045,89.000000000000000,107597,79524,105885,87928599,7077598.000000000000000,288,570288,322.269999999999982,817.200000000000045,89.000000000000000,105825,78430,4105,3212,104270,4054,86480502,6980265,3354425,285905
8126,3865,300,570300,1,0,131.479999999999990,131.479999999999990,412569.746419999981299,4556665.017280000261962,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,60,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3865,570300,131.479999999999990,524.000000000000000,0.700000000000000,125027,88064,124998,65514125,61645.000000000000000,300,570300,131.479999999999990,524.000000000000000,0.700000000000000,122866,86711,3316,2773,122839,3315,64381594,60698,1737329,1941
8127,3910,345,570345,1,0,129.520000000000010,126.780000000000001,421300.916599999996834,4565379.809729999862611,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,69,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3910,570345,126.780000000000001,3.000000000000000,266.500000000000000,108246,72901,73556,324738,19428151.000000000000000,345,570345,126.780000000000001,3.000000000000000,266.500000000000000,106135,71309,4073,3562,72004,3572,318404,19003842,12219,949161
8128,3923,358,570358,1,0,80.109999999999999,79.700000000000003,420097.781330000027083,4562311.343229999765754,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,71,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3923,570358,79.700000000000003,374.300000000000011,345.000000000000000,115661,77154,102000,43291857,26618153.000000000000000,358,570358,79.700000000000003,374.300000000000011,345.000000000000000,113535,75601,16192,9155,100730,13817,42496188,26082441,6060825,3158606
8129,3948,383,570383,1,0,316.529999999999973,310.639999999999986,420904.956569999980275,4560418.962469999678433,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,80,S.Og-Riverdale-Uintah,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3948,570383,310.639999999999986,319.199999999999989,2818.199999999999818,111953,74165,80195,35735265,209011141.000000000000000,383,570383,310.639999999999986,319.199999999999989,2818.199999999999818,87828,58072,16245,11047,63132,11931,28034564,163658939,5185343,31133642
8130,3963,398,570398,1,0,73.730000000000004,73.709999999999994,420166.232929999998305,4558762.851350000128150,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,84,S.Og-Riverdale-Uintah,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3963,570398,73.709999999999994,200.199999999999989,344.199999999999989,120026,79230,99371,24029210,27271086.000000000000000,398,570398,73.709999999999994,200.199999999999989,344.199999999999989,117614,77556,14764,7280,98093,11117,23546299,26694789,2955660,2505831
8131,3973,408,570408,1,0,109.650000000000006,106.840000000000003,418407.705030000011902,4558013.637690000236034,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,88,S.Og-Riverdale-Uintah,Washington Terrace,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3973,570408,106.840000000000003,254.800000000000011,643.500000000000000,120553,79405,95822,30716855,51097375.000000000000000,408,570408,106.840000000000003,254.800000000000011,643.500000000000000,126889,83697,7094,3838,101721,5197,32331297,53858743,1807642,2469444
8132,3974,409,570409,1,0,434.600000000000023,398.439999999999998,417715.852430000028107,4556846.098770000040531,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,88,S.Og-Riverdale-Uintah,Washington Terrace,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3974,570409,398.439999999999998,372.500000000000000,67.200000000000003,117782,77360,113855,43873742,5198599.000000000000000,409,570409,398.439999999999998,372.500000000000000,67.200000000000003,115428,75778,1464,866,111832,1410,42996853,5092265,545516,58193
8321,3985,420,570420,1,0,516.980000000000018,399.180000000000007,423586.895149999996647,4555400.999630000442266,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,92,S.Og-Riverdale-Uintah,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3985,570420,399.180000000000007,285.500000000000000,117.700000000000003,99908,65756,93167,28523766,7739490.000000000000000,420,570420,399.180000000000007,285.500000000000000,117.700000000000003,97567,64280,2287,1070,91389,2061,27855500,7565742,652824,125992
8322,3753,188,570188,1,0,448.170000000000016,411.970000000000027,421080.872359999979381,4575529.305829999968410,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,34,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3753,570188,411.970000000000027,173.199999999999989,0.700000000000000,63063,48364,63028,10922494,33855.000000000000000,188,570188,411.970000000000027,173.199999999999989,0.700000000000000,61108,46625,896,893,61075,896,10583820,32638,155176,625
8323,3796,231,570231,1,0,260.649999999999977,238.289999999999992,421666.082539999973960,4566204.282639999873936,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,46,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3796,570231,238.289999999999992,612.200000000000045,5.200000000000000,99579,67880,99419,60962307,352974.000000000000000,231,570231,238.289999999999992,612.200000000000045,5.200000000000000,97572,66333,4128,3115,97426,4123,59733785,344929,2527119,16199
8332,3722,157,570157,1,0,998.090000000000032,976.240000000000009,406590.825009999971371,4568488.446059999987483,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,26,NW Weber,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3722,570157,976.240000000000009,44.700000000000003,2.800000000000000,80909,57965,80083,3616646,162302.000000000000000,157,570157,976.240000000000009,44.700000000000003,2.800000000000000,79235,56745,0,0,78482,0,3541817,158886,0,0
