CO_TAZID,ATO_Auto_Score,ATO_Tran_Score
570364,0.7888633842418492,0.6162378502001143
570389,0.892247905169226,1.0
570388,1.0,0.7260148656375072
570400,0.9333561247200497,0.663750714694111
570387,0.7663138653029045,0.8014293882218411
570403,0.9699921160407176,0.6699256718124643
570404,0.9441843590620181,0.5624928530588907
570406,0.8221713679715899,0.3153802172670097
570401,0.9253465802454492,0.0
570402,0.8231760495084736,0.0
570386,0.8201689818529397,0.35208690680388793
570392,0.9749986500350991,1.0
570393,0.9753612120370585,0.7616041589305607
570405,0.9500281564107904,0.5376903082064612
570407,0.9192412425848356,0.4474563683624211
570410,1.0,0.39502413665057556
570408,0.9788325503536908,0.5268473821017453
570409,0.8904214204716392,0.10872632751578165
570414,1.0,0.6038478355924792
570420,0.8488072660205662,1.0
570274,1.0,0.0
570267,0.8066473956429766,0.0
570275,0.9889025484267535,0.0
570266,0.6980097684154567,0.0
570269,0.6302178511701055,0.0
570271,0.8652246624802029,0.0
570265,0.9129592096665227,0.0
570268,0.8716704876455018,0.0
570270,0.7663997519132583,0.0
57038,0.25474907111832124,0.0
57040,0.3236520313290422,0.0
57017,0.22982189893069582,0.0
57043,0.5786104278961048,0.0
57076,0.3933399619725435,0.0
57072,0.1956844069984475,0.0
57053,0.5259999651124252,0.0
57044,0.17677534146213825,0.0
57078,0.21424459678685437,0.0
57081,0.05264535035846983,0.0
57042,0.455300294800007,0.0
57065,0.40982434106093113,0.0
57032,0.45336403439914874,0.0
57073,0.36576133410086,0.0
57011,0.22401311772812113,0.0
57041,1.7443787395119228e-05,0.0
57025,0.4075043173373803,0.0
57026,0.3704013815479617,0.0
57074,0.40841139428192647,0.0
57075,0.39222355957925586,0.0
57061,0.47417447276152597,0.0
57060,0.48312313569522214,0.0
57052,0.5954087951576046,0.0
57007,0.45898093394037714,0.0
57054,0.43478640082334674,0.0
57058,0.5069862368517453,0.0
57057,0.4411882707973555,0.0
57002,0.39913129938772307,0.0
57004,0.453398921973939,0.0
57008,0.5477523679941388,0.0
57006,0.4690111116925707,0.0
57055,0.36555200865211857,0.0
57045,0.3502712508939941,0.0
57051,0.6515429029950983,0.0
57001,0.40645769009367316,0.0
57064,0.3960088614439967,0.0
57037,0.6021246533047255,0.0
57010,0.19851030055645683,0.0
57013,0.255446822614126,0.0
57012,0.25644111849564777,0.0
57049,0.6230397543914735,0.0
57009,0.1580407137997802,0.0
57024,0.36954663596560083,0.0
57077,0.40340502729952726,0.0
57063,0.4205522703089295,0.0
57066,0.40150365447345926,0.0
57036,0.5214994679644844,0.0
57003,0.423116507056012,0.0
57005,0.487344532244841,0.0
57059,0.467301620527849,0.0
57056,0.3271756763828563,0.0
57048,0.6229350916671028,0.0
57047,0.6109686535140509,0.0
57046,0.5175920595879777,0.0
57062,0.43351300434350304,0.0
57039,1.0,0.0
57050,0.6480367017286793,0.0
57079,0.03818445060791599,0.0
57080,0.10745373035393445,0.0
57082,0.06581540984178484,0.0
57083,0.03481779964065798,0.0
57084,0.0,0.0
57020,0.8579093799682035,0.0
57018,0.9070349761526232,0.0
57027,0.9567965023847377,0.0
57022,0.9899046104928458,0.0
57021,1.0,0.0
57019,0.937758346581876,0.0
57016,0.7689984101748808,0.0
57015,0.7370429252782194,0.0
57014,0.7375596184419714,0.0
57028,0.9274244833068362,0.0
57023,0.9236883942766295,0.0
57029,0.9189854020485523,0.0
57031,1.0,0.0
57030,0.829502379224131,0.0
57033,0.9103652173913044,0.0
57070,0.8465739130434783,0.0
57034,1.0,0.0
57035,0.9996869565217391,0.0
57067,0.9025043478260869,0.0
57068,0.854504347826087,0.0
57071,0.8182260869565218,0.0
57069,0.944,0.0
